"year_week" "ranking" "change_grp" "change_val" "title" "artist" "gaon_index" "production" "distribution"
"201201" "58" "down" "51" "비밀" "아이유 (IU)" NA "Kakao Entertainment" "Kakao Entertainment"
"201201" "59" "down" "24" "떴다 오빠 (Oppa, Oppa)" "동해, 은혁" NA "SM Entertainment" "SM Entertainment"
"201201" "60" "new" "new" "Hit U" "Dal★Shabet (달샤벳)" NA "해피페이스 엔터테인먼트" "Stone Music Entertainment"
"201201" "61" "new" "new" "잊어요" "영준 (브라운아이드소울)" NA "인넥스트 트렌드" "Kakao Entertainment"
"201201" "62" "down" "2" "Party Rock Anthem (Feat. Lauren Bennet..." "LMFAO" NA "Universal Music" "Universal Music"
"201201" "63" "down" "36" "The Boys" "소녀시대" NA "SM Entertainment" "SM Entertainment"
"201201" "64" "down" "36" "그 남자 그 여자" "포맨 (4Men), 미 (美)" NA "해피페이스 엔터테인먼트" "Kakao Entertainment"
"201201" "65" "new" "new" "추워요" "송지은" NA "디딤 뮤직 엔터테인먼트" "포니캐년코리아"
"201201" "66" "new" "new" "너만이" "바비 킴 (Bobby Kim)" NA "애프터런치뮤직" "NHN벅스"
"201201" "67" "down" "31" "그대 바보" "제아 (브라운 아이드 걸스)" NA "더그루브엔터테인먼트" "Kakao Entertainment"
"201201" "68" "new" "new" "Kiss The Rain" "이루마 (Yiruma), 신용재, 美(미), BIGTONE" NA "HAPPY HOO" "Sony Music"
"201201" "69" "up" "23" "Moves Like Jagger (Feat. Christina Agu..." "Maroon 5" NA "2011 A&M/Octone Records" "Universal Music"
"201201" "70" "down" "29" "이별사랑" "이영현" NA "딥블루" "Kakao Entertainment"
"201201" "71" "down" "50" "서울사람들" "버스커 버스커 (Busker Busker)" NA "Stone Music Entertainment" "Stone Music Entertainment"
"201201" "72" "down" "54" "미행" "먼데이 키즈 (Monday Kiz)" NA "캔 엔터테인먼트" "Kakao Entertainment"
"201201" "73" "up" "HOT" "Sun & Star (Feat. 임정희)" "주석" NA "퀸(QUEEN)" "Kakao Entertainment"
"201201" "74" "new" "new" "Only U (Feat. 동해 Of 슈퍼주니어)" "애즈 원 (As One)" NA "브랜뉴뮤직" "지니뮤직"
"201201" "75" "new" "new" "나 이러고 살아" "스컬 (Skull), 박효신" NA "브랜뉴뮤직" "Universal Music"
"201201" "76" "new" "new" "지독하게" "FTISLAND (FT 아일랜드)" NA "FNC엔터테인먼트" "Stone Music Entertainment"
"201201" "77" "new" "new" "가지마" "환희" NA "더그루브엔터테인먼트" "Kakao Entertainment"
"201201" "78" "up" "6" "Sex Apeal (Max Farenthide Radio Edit) ..." "Bueno Clinic" NA "스카이뮤직" "NHN벅스"
"201201" "79" "new" "new" "둘이서 (Feat. 투개월 김예림)" "M시그널" NA "F&C Music, Stone Music Entertainment" "Stone Music Entertainment"
"201201" "80" "new" "new" "그녀는 바람둥이야 (Feat. 동우 Of 인피니트)" "베이비소울＋유지아" NA "울림 엔터테인먼트" "Kakao Entertainment"
"201201" "81" "new" "new" "이별연습 (인순이)" "신효범" NA "아이엠비씨" "NHN벅스"
"201201" "82" "down" "28" "Mr.Taxi (Korean Ver.)" "소녀시대" NA "SM Entertainment" "SM Entertainment"
"201201" "83" "down" "41" "메아리" "김보경" NA "Sony Music" "Sony Music"
"201201" "84" "up" "HOT" "Halo" "Beyonce" NA "Sony Music" "Sony Music"
"201201" "85" "down" "61" "불타는 금요일 (Friday Night)" "다이나믹 듀오 (Dynamic Duo)" NA "아메바컬쳐" "Stone Music Entertainment"
"201201" "86" "down" "37" "내가 갈게 (I`ll Be There)" "보이프렌드(Boyfriend)" NA "스타쉽엔터테인먼트" "Kakao Entertainment"
"201201" "87" "new" "new" "필라멘트" "임정희" NA "노트뮤직" "NHN벅스"
"201201" "88" "new" "new" "꽃피는 봄이 오면 (BMK)" "윤민수" NA "아이엠비씨" "NHN벅스"
"201201" "89" "down" "56" "친구잖아" "이승기" NA "후크엔터테인먼트" "Kakao Entertainment"
"201201" "90" "down" "43" "동경소녀" "버스커 버스커 (Busker Busker)" NA "Stone Music Entertainment" "Stone Music Entertainment"
"201201" "91" "up" "72" "Ballerino" "리쌍, 알리 (ALi)" NA "제이엔터컴" "위지스"
"201201" "92" "new" "new" "너 따윈 버리고 (Feat. 타이거 JK)" "브라이언 (Brian)" NA "젤리피쉬 엔터테인먼트" "Stone Music Entertainment"
"201201" "93" "new" "new" "실화 (원곡가수 린)" "배수정" NA "스타코아 엔터테인먼트" "NHN벅스"
"201201" "94" "new" "new" "오해 (Misunderstood) (Feat. Simon D & 리듬..." "다이나믹 듀오 (Dynamic Duo)" NA "아메바컬쳐" "Stone Music Entertainment"
"201201" "95" "down" "47" "사랑은 Move" "시크릿 (Secret)" NA "TS엔터테인먼트" "Kakao Entertainment"
"201201" "96" "new" "new" "DIRTY" "미료 (브라운아이드걸스)" NA "내가 네트워크" "NHN벅스"
"201201" "97" "new" "new" "남산워먼 (Namsan Woman) (Feat. UV)" "다이나믹 듀오 (Dynamic Duo)" NA "아메바컬쳐" "Stone Music Entertainment"
"201201" "98" "down" "61" "I Believe" "이승철, 크리스티나 러브 리" NA "㈜진엔원뮤직웍스&Stone Music Entertainment" "Stone Music Entertainment"
"201201" "99" "new" "new" "느낌Good (Feat. 장재인)" "윤종신" NA "미스틱스토리" "미러볼뮤직"
"201201" "100" "new" "new" "회상" "슈퍼주니어-K.R.Y (Super Junior-K.R.Y)" NA "내가 네트워크" "NHN벅스"
"201112" "1" "up" "9" "너랑 나" "아이유 (IU)" NA "Kakao Entertainment" "Kakao Entertainment"
"201112" "2" "up" "87" "Trouble Maker" "트러블메이커 (Trouble Maker)" NA "큐브엔터테인먼트" "Universal Music"
"201112" "3" "new" "new" "그 노래를 틀때마다" "허각, LE(EXID)" NA "에이비엔터테인먼트" "Kakao Entertainment"
"201112" "4" "new" "new" "살기 위해서" "노을" NA "더그루브엔터테인먼트" "Kakao Entertainment"
"201112" "5" "down" "3" "Cry Cry" "티아라 (T-ara)" NA "코어컨텐츠미디어" "Kakao Entertainment"
"201112" "6" "down" "5" "Be My Baby" "원더걸스 (Wonder girls)" NA "JYP Entertainment" "Kakao Entertainment"
"201112" "7" "up" "25" "비밀" "아이유 (IU)" NA "Kakao Entertainment" "Kakao Entertainment"
"201112" "8" "new" "new" "촌스럽게 굴지마 (Feat. 용준형)" "알리 (ALi)" NA "예당컴퍼니" "Kakao Entertainment"
"201112" "9" "down" "4" "그리워 그리워" "노을" NA "ITM" "Kakao Entertainment"
"201112" "10" "new" "new" "우리 사랑했잖아" "다비치, 티아라" NA "Kakao Entertainment" "크리에이티브프로덕션"
"201112" "11" "up" "37" "삼촌 (Feat. 이적)" "아이유 (IU)" NA "Kakao Entertainment" "Kakao Entertainment"
"201112" "12" "up" "15" "Ma Boy 2 (Feat. 효린)" "일렉트로보이즈 (Electroboyz)" NA "브레이브 엔터테인먼트" "NHN벅스"
"201112" "13" "new" "new" "하얀 고백 (Lately)" "인피니트 (Infinite)" NA "울림 엔터테인먼트" "Kakao Entertainment"
"201112" "14" "down" "10" "서쪽 하늘" "울랄라세션" NA "Stone Music Entertainment" "Stone Music Entertainment"
"201112" "15" "new" "new" "겨울밤" "장재인" NA "키위뮤직" "NHN벅스"
"201112" "16" "up" "42" "My My" "에이핑크 (Apink)" NA "플레이엠엔터테인먼트" "Stone Music Entertainment"
"201112" "17" "down" "14" "죽고 싶단 말 밖에" "허각" NA "플레이엠엔터테인먼트" "Stone Music Entertainment"
"201112" "18" "new" "new" "미행" "먼데이 키즈 (Monday Kiz)" NA "캔 엔터테인먼트" "Kakao Entertainment"
"201112" "19" "up" "23" "잠자는 숲 속의 왕자 (Feat. 윤상)" "아이유 (IU)" NA "Kakao Entertainment" "Kakao Entertainment"
"201112" "20" "new" "new" "사랑..그놈" "임재범" NA "예당컴퍼니" "Kakao Entertainment"
"201112" "21" "down" "13" "서울사람들" "버스커 버스커 (Busker Busker)" NA "Stone Music Entertainment" "Stone Music Entertainment"
"201112" "22" "new" "new" "Funny Hunny" "오렌지 캬라멜 (Orange Caramel)" NA "넥스타엔터테인먼트" "Kakao Entertainment"
"201112" "23" "up" "HOT" "한사람" "에이트 (8eight)" NA "예인문화" "지니뮤직"
"201112" "24" "up" "10" "불타는 금요일 (Friday Night)" "다이나믹 듀오 (Dynamic Duo)" NA "아메바컬쳐" "Stone Music Entertainment"
"201112" "25" "up" "29" "별을 찾는 아이 (Feat. 김광진)" "아이유 (IU)" NA "Kakao Entertainment" "Kakao Entertainment"
"201112" "26" "up" "5" "눈물이 많아서" "수지" NA "ice works media" "지니뮤직"
"201112" "27" "down" "15" "The Boys" "소녀시대" NA "SM Entertainment" "SM Entertainment"
"201112" "28" "down" "21" "그 남자 그 여자" "포맨 (4Men), 미 (美)" NA "해피페이스 엔터테인먼트" "Kakao Entertainment"
"201112" "29" "new" "new" "Gone" "브라운 아이드 소울 (Brown Eyed Soul)" NA "인넥스트 트렌드" "Kakao Entertainment"
"201112" "30" "new" "new" "더 가까이" "김연우" NA "Stone Music Entertainment" "Stone Music Entertainment"
"201112" "31" "down" "3" "너와 함께" "울랄라세션" NA "Stone Music Entertainment" "Stone Music Entertainment"
"201112" "32" "up" "23" "벽지무늬" "아이유 (IU)" NA "Kakao Entertainment" "Kakao Entertainment"
"201112" "33" "down" "22" "친구잖아" "이승기" NA "후크엔터테인먼트" "Kakao Entertainment"
"201112" "34" "up" "28" "사랑니" "아이유 (IU)" NA "Kakao Entertainment" "Kakao Entertainment"
"201112" "35" "new" "new" "떴다 오빠 (Oppa, Oppa)" "동해, 은혁" NA "SM Entertainment" "SM Entertainment"
"201112" "36" "new" "new" "그대 바보" "제아 (브라운 아이드 걸스)" NA "더그루브엔터테인먼트" "Kakao Entertainment"
"201112" "37" "new" "new" "I Believe" "이승철, 크리스티나 러브 리" NA "㈜진엔원뮤직웍스&Stone Music Entertainment" "Stone Music Entertainment"
"201112" "38" "new" "new" "속상해서 (술 한잔 해요 Part 2)" "지아 (Zia)" NA "Kakao Entertainment" "Kakao Entertainment"
"201112" "39" "down" "30" "막걸리나" "버스커 버스커 (Busker Busker)" NA "Stone Music Entertainment" "Stone Music Entertainment"
"201112" "40" "up" "27" "Everything`s Alright (Feat. 김현철)" "아이유 (IU)" NA "Kakao Entertainment" "Kakao Entertainment"
"201112" "41" "new" "new" "이별사랑" "이영현" NA "딥블루" "Kakao Entertainment"
"201112" "42" "new" "new" "메아리" "김보경" NA "Sony Music" "Sony Music"
"201112" "43" "down" "37" "클렌징크림" "브라운 아이드 걸스" NA "내가 네트워크" "Kakao Entertainment"
"201112" "44" "down" "7" "행복했다...안녕" "김연우" NA "디오뮤직" "Kakao Entertainment"
"201112" "45" "up" "18" "Teacher (Feat. Ra.D)" "아이유 (IU)" NA "Kakao Entertainment" "Kakao Entertainment"
"201112" "46" "down" "32" "Replay" "김동률" NA "뮤직팜" "Kakao Entertainment"
"201112" "47" "down" "22" "동경소녀" "버스커 버스커 (Busker Busker)" NA "Stone Music Entertainment" "Stone Music Entertainment"
"201112" "48" "down" "29" "사랑은 Move" "시크릿 (Secret)" NA "TS엔터테인먼트" "Kakao Entertainment"
"201112" "49" "new" "new" "내가 갈게 (I`ll Be There)" "보이프렌드(Boyfriend)" NA "스타쉽엔터테인먼트" "Kakao Entertainment"
"201112" "50" "new" "new" "사랑했어요 (김현식)" "박완규" NA "아이엠비씨" "NHN벅스"
"201112" "51" "up" "15" "Last Fantasy" "아이유 (IU)" NA "Kakao Entertainment" "Kakao Entertainment"
"201112" "52" "up" "26" "4AM" "아이유 (IU)" NA "Kakao Entertainment" "Kakao Entertainment"
"201112" "53" "up" "17" "핑크빛 로맨스 (Pink Romance)" "케이윌 & 씨스타 & 보이프렌드" NA "스타쉽엔터테인먼트" "Kakao Entertainment"
"201112" "54" "down" "10" "Mr.Taxi (Korean Ver.)" "소녀시대" NA "SM Entertainment" "SM Entertainment"
"201112" "55" "down" "37" "G.N.O." "원더걸스 (Wonder girls)" NA "JYP Entertainment" "Kakao Entertainment"
"201112" "56" "down" "32" "연애시대 (Feat. Ra.D / Nar. 한효주)" "이승기" NA "후크엔터테인먼트" "Kakao Entertainment"
"201112" "57" "up" "HOT" "모두에게 크리스마스" "성시경, 브라이언, 서인국, 박학기, 박장현, 황프로젝트" NA "젤리피쉬 엔터테인먼트" "Universal Music"
"201112" "58" "up" "72" "줄리엣" "버스커 버스커 (Busker Busker) & 투개월" NA "Stone Music Entertainment" "Stone Music Entertainment"
"201112" "59" "new" "new" "개구쟁이 (Feat. T.O.P) (산울림)" "거미" NA "아이엠비씨" "NHN벅스"
"201112" "60" "up" "23" "Party Rock Anthem (Feat. Lauren Bennet..." "LMFAO" NA "Universal Music" "Universal Music"
"201112" "61" "up" "HOT" "미리 메리 크리스마스 (Feat. 천둥)" "아이유 (IU)" NA "Kakao Entertainment" "Kakao Entertainment"
"201112" "62" "new" "new" "Snowing" "어반 자카파 (Urban Zakapa)" NA "플럭서스" "NHN벅스"
"201112" "63" "down" "33" "정류장" "버스커 버스커 (Busker Busker)" NA "Stone Music Entertainment" "Stone Music Entertainment"
"201112" "64" "down" "29" "Hello" "허각" NA "플레이엠엔터테인먼트" "Stone Music Entertainment"
"201112" "65" "up" "HOT" "듣기 싫은 말" "현아, 현승" NA "큐브엔터테인먼트" "Universal Music"
"201112" "66" "new" "new" "꽃보다 그대가 (Feat. Simon D)" "영준 (브라운아이드소울)" NA "인넥스트 트렌드" "Kakao Entertainment"
"201112" "67" "new" "new" "To Angel" "다비치" NA "디지털칸" "킹핀엔터테인먼트"
"201112" "68" "new" "new" "나 어떡해 (Feat. 해금) (샌드페블즈)" "윤민수" NA "아이엠비씨" "NHN벅스"
"201112" "69" "down" "54" "그댄 달라요" "버스커 버스커 (Busker Busker)" NA "Stone Music Entertainment" "Stone Music Entertainment"
"201112" "70" "up" "HOT" "Love Letter (Feat. 아라, 혜림, 정현, 민현, 동호)" "손담비 & 애프터스쿨" NA "플레디스" "Kakao Entertainment"
"201112" "71" "up" "13" "길 잃은 강아지" "아이유 (IU)" NA "Kakao Entertainment" "Kakao Entertainment"
"201112" "72" "new" "new" "Love Again" "서인국, Take#1" NA "LOMO" "Kakao Entertainment"
"201112" "73" "new" "new" "회상 (산울림)" "바비 킴 (Bobby Kim)" NA "아이엠비씨" "NHN벅스"
"201112" "74" "down" "61" "Swing Baby" "울랄라세션" NA "Stone Music Entertainment" "Stone Music Entertainment"
"201112" "75" "new" "new" "Turn All The Lights On" "T-Pain" NA "Sony Music" "Sony Music"
"201112" "76" "new" "new" "어머님께 (god)" "윤민수" NA "아이엠비씨" "NHN벅스"
"201112" "77" "new" "new" "White Forever" "엠블랙 (MBLAQ)" NA "J.Tune Camp" "Stone Music Entertainment"
"201112" "78" "new" "new" "Missing You" "나비 (Navi)" NA "더그루브엔터테인먼트" "Kakao Entertainment"
"201112" "79" "new" "new" "광대" "리쌍, BMK" NA "제이엔터컴" "위지스"
"201112" "80" "new" "new" "아직도 어두운 밤 인가봐 (전영록)" "김경호" NA "아이엠비씨" "NHN벅스"
"201112" "81" "down" "60" "Girls Girls" "원더걸스 (Wonder girls)" NA "JYP Entertainment" "Kakao Entertainment"
"201112" "82" "new" "new" "사랑에 빠지고 싶다" "50kg" NA "아이엠비씨" "NHN벅스"
"201112" "83" "down" "32" "오죽하면 이럴까 (Feat. 정슬기, 임다혜)" "미스에스 (Miss $)" NA "브랜뉴스타덤" "Kakao Entertainment"
"201112" "84" "up" "19" "Sex Apeal (Max Farenthide Radio Edit) ..." "Bueno Clinic" NA "스카이뮤직" "NHN벅스"
"201112" "85" "down" "62" "해뜰때까지만 (Girl)" "다이나믹 듀오 (Dynamic Duo)" NA "아메바컬쳐" "Stone Music Entertainment"
"201112" "86" "new" "new" "울다" "에릭남 (Eric Nam)" NA "아이엠비씨" "NHN벅스"
"201112" "87" "new" "new" "나랑 같이 해줄래" "스윗소로우(Sweet Sorrow)" NA "젬컬처스" "Stone Music Entertainment"
"201112" "88" "down" "72" "Tomorrow (Feat. 태양)" "타블로" NA "YG Entertainment" "지니뮤직"
"201112" "89" "down" "63" "Get It In (Feat. Tiger JK & 정인) (Korea..." "윤미래 (T)" NA "정글엔터테인먼트" "Stone Music Entertainment"
"201112" "90" "down" "2" "라망 (L`amant)" "아이유 (IU)" NA "Kakao Entertainment" "Kakao Entertainment"
"201112" "91" "down" "69" "I Believe" "버스커 버스커 (Busker Busker)" NA "Stone Music Entertainment" "Stone Music Entertainment"
"201112" "92" "up" "33" "Moves Like Jagger (Feat. Christina Agu..." "Maroon 5" NA "2011 A&M/Octone Records" "Universal Music"
"201112" "93" "up" "25" "사랑에 빠지고 싶다" "김조한" NA "소울패밀리프로덕션" "Kakao Entertainment"
"201112" "94" "down" "20" "안녕이라고 말하지마" "다비치" NA "코어컨텐츠미디어" "Kakao Entertainment"
"201112" "95" "new" "new" "니가 뭘 알아 (Feat. 버벌진트)" "NS Yoon-G" NA "JTM엔터테인먼트" "Sony Music"
"201112" "96" "new" "new" "Lucky Star (Feat. 하동균)" "이정" NA "티쓰리엔터테인먼트" "다날"
"201112" "97" "new" "new" "잊었나" "애프터스쿨 (After School)" NA "뮤직스펀지" "NHN벅스"
"201112" "98" "down" "52" "달의 몰락" "울랄라세션" NA "Stone Music Entertainment" "Stone Music Entertainment"
"201112" "99" "new" "new" "평생 (For Kiss Me)" "유키스 (U-Kiss)" NA "NH EMG" "NHN벅스"
"201112" "100" "new" "new" "Marry Me" "김현중" NA "키이스트" "Stone Music Entertainment"
"201111" "1" "new" "new" "Be My Baby" "원더걸스 (Wonder girls)" NA "JYP Entertainment" "Kakao Entertainment"
"201111" "2" "new" "new" "Cry Cry" "티아라 (T-ara)" NA "코어컨텐츠미디어" "Kakao Entertainment"
"201111" "3" "new" "new" "죽고 싶단 말 밖에" "허각" NA "플레이엠엔터테인먼트" "Stone Music Entertainment"
"201111" "4" "up" "20" "서쪽 하늘" "울랄라세션" NA "Stone Music Entertainment" "Stone Music Entertainment"
"201111" "5" "up" "6" "그리워 그리워" "노을" NA "ITM" "Kakao Entertainment"
"201111" "6" "up" "HOT" "클렌징크림" "브라운 아이드 걸스" NA "내가 네트워크" "Kakao Entertainment"
"201111" "7" "up" "46" "그 남자 그 여자" "포맨 (4Men), 미 (美)" NA "해피페이스 엔터테인먼트" "Kakao Entertainment"
"201111" "8" "new" "new" "서울사람들" "버스커 버스커 (Busker Busker)" NA "Stone Music Entertainment" "Stone Music Entertainment"
"201111" "9" "up" "21" "막걸리나" "버스커 버스커 (Busker Busker)" NA "Stone Music Entertainment" "Stone Music Entertainment"
"201111" "10" "new" "new" "너랑 나" "아이유 (IU)" NA "Kakao Entertainment" "Kakao Entertainment"
"201111" "11" "up" "15" "친구잖아" "이승기" NA "후크엔터테인먼트" "Kakao Entertainment"
"201111" "12" "down" "8" "The Boys" "소녀시대" NA "SM Entertainment" "SM Entertainment"
"201111" "13" "new" "new" "Swing Baby" "울랄라세션" NA "Stone Music Entertainment" "Stone Music Entertainment"
"201111" "14" "new" "new" "Replay" "김동률" NA "뮤직팜" "Kakao Entertainment"
"201111" "15" "new" "new" "그댄 달라요" "버스커 버스커 (Busker Busker)" NA "Stone Music Entertainment" "Stone Music Entertainment"
"201111" "16" "up" "43" "Tomorrow (Feat. 태양)" "타블로" NA "YG Entertainment" "지니뮤직"
